layer,layer_role,edge_type,source_resource,source_service,source_discovery_id,source_operation,source_items_for,source_depends_on,source_hops,source_executable,source_path,path_kind,target_resource,target_service,target_discovery_id,target_operation,target_items_for,target_hops,target_id_field,target_collectable,source_cfn_type,target_cfn_type,relation_source,confidence,corroborated_by,evidence,condition_prefix,condition_arn_service,condition_arn_type,condition_referential,verdict,observed_sources,observed_hits,hit_rate,resolved_targets,dangling_targets,condition_violations,verdict_detail,verified_at
O3_network,overlay,protected-by,batch-compute,batch,aws.batch.describe_compute_environments,describe_compute_environments,{{ response.computeEnvironments }},,0,yes,computeResources.securityGroupIds[],list_scalar,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::Batch::ComputeEnvironment,AWS::EC2::SecurityGroup,c7n,high,,aws.batch-compute.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,cache-cluster,elasticache,aws.elasticache.describe_cache_clusters,describe_cache_clusters,{{ response.CacheClusters }},,0,yes,SecurityGroups[].SecurityGroupId,list_dict,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::ElastiCache::CacheCluster,AWS::EC2::SecurityGroup,c7n,high,,aws.cache-cluster.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,codebuild,codebuild,aws.codebuild.list_projects,list_projects,{{ response.projects }},,0,yes,vpcConfig.securityGroupIds[],list_scalar,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::CodeBuild::Project,AWS::EC2::SecurityGroup,c7n,high,,aws.codebuild.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,dax,dax,aws.dax.describe_clusters,describe_clusters,{{ response.Clusters }},,0,yes,SecurityGroups[].SecurityGroupIdentifier,list_dict,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::DAX::Cluster,AWS::EC2::SecurityGroup,c7n,high,,aws.dax.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,directory,ds,aws.ds.describe_directories,describe_directories,{{ response.DirectoryDescriptions }},,0,yes,VpcSettings.SecurityGroupId,dotted,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,,AWS::EC2::SecurityGroup,c7n,high,,aws.directory.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,dms-instance,dms,aws.dms.describe_replication_instances,describe_replication_instances,{{ response.ReplicationInstances }},,0,yes,VpcSecurityGroups[].VpcSecurityGroupId,list_dict,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::DMS::ReplicationInstance,AWS::EC2::SecurityGroup,c7n,high,,aws.dms-instance.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,ec2,ec2,aws.ec2.describe_instances,describe_instances,{{ response.Reservations[].Instances }},,0,yes,Groups[].GroupId,list_dict,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::EC2::Instance,AWS::EC2::SecurityGroup,doc,medium,,ec2.DescribeInstances: 'security group',sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,ec2,ec2,aws.ec2.describe_instances,describe_instances,{{ response.Reservations[].Instances }},,0,yes,Groups[].GroupName,list_dict,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::EC2::Instance,AWS::EC2::SecurityGroup,doc,medium,,ec2.DescribeInstances: 'security group',sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,ec2,ec2,aws.ec2.describe_instances,describe_instances,{{ response.Reservations[].Instances }},,0,yes,NetworkInterfaces[].Groups[].GroupId,list_nested,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::EC2::Instance,AWS::EC2::SecurityGroup,c7n,high,doc,aws.ec2.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,ec2,ec2,aws.ec2.describe_instances,describe_instances,{{ response.Reservations[].Instances }},,0,yes,NetworkInterfaces[].Groups[].GroupName,list_nested,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::EC2::Instance,AWS::EC2::SecurityGroup,doc,medium,,ec2.DescribeInstances: 'security group',sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,ec2,ec2,aws.ec2.describe_instances,describe_instances,{{ response.Reservations[].Instances }},,0,yes,SecurityGroups[].GroupId,list_dict,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::EC2::Instance,AWS::EC2::SecurityGroup,doc,medium,,ec2.DescribeInstances: 'security group',sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,ec2,ec2,aws.ec2.describe_instances,describe_instances,{{ response.Reservations[].Instances }},,0,yes,SecurityGroups[].GroupName,list_dict,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::EC2::Instance,AWS::EC2::SecurityGroup,doc,medium,,ec2.DescribeInstances: 'security group',sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,ec2-spot-fleet-request,ec2,aws.ec2.describe_spot_fleet_requests,,,,,no,SpotFleetRequestConfig.LaunchSpecifications[].SecurityGroups[].GroupId,list_nested,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::EC2::SpotFleet,AWS::EC2::SecurityGroup,doc,medium,,ec2.DescribeSpotFleetRequests: 'security group',sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,ec2-spot-fleet-request,ec2,aws.ec2.describe_spot_fleet_requests,,,,,no,SpotFleetRequestConfig.LaunchSpecifications[].SecurityGroups[].GroupName,list_nested,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::EC2::SpotFleet,AWS::EC2::SecurityGroup,doc,medium,,ec2.DescribeSpotFleetRequests: 'security group',sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,ecs-service,ecs,aws.ecs.list_services,,,,,no,,,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::ECS::Service,AWS::EC2::SecurityGroup,c7n,declared-no-path,,aws.ecs-service.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,ecs-task,ecs,aws.ecs.list_tasks,,,,,no,,,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::ECS::TaskSet,AWS::EC2::SecurityGroup,c7n,declared-no-path,,aws.ecs-task.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,efs-mount-target,efs,aws.efs.describe_mount_targets,describe_mount_targets,{{ response.MountTargets }},,0,yes,,,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::EFS::MountTarget,AWS::EC2::SecurityGroup,c7n,declared-no-path,,aws.efs-mount-target.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,eks,eks,aws.eks.list_clusters,list_clusters,{{ response.clusters }},,0,yes,resourcesVpcConfig.securityGroupIds[],list_scalar,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::EKS::Cluster,AWS::EC2::SecurityGroup,c7n,high,,aws.eks.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,elasticsearch,es,aws.es.list_domain_names,list_domain_names,{{ response.DomainNames }},,0,yes,VPCOptions.SecurityGroupIds[],list_scalar,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::Elasticsearch::Domain,AWS::EC2::SecurityGroup,c7n,high,,aws.elasticsearch.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,elb,elb,aws.elb.describe_load_balancers,describe_load_balancers,{{ response.LoadBalancerDescriptions }},,0,yes,SecurityGroups[],list_scalar,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::ElasticLoadBalancing::LoadBalancer,AWS::EC2::SecurityGroup,c7n,high,,aws.elb.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,elb,elb,aws.elb.describe_load_balancers,describe_load_balancers,{{ response.LoadBalancerDescriptions }},,0,yes,SourceSecurityGroup.GroupName,dotted,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::ElasticLoadBalancing::LoadBalancer,AWS::EC2::SecurityGroup,asff,high,doc,securityhub.GetFindings: 'security group',sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,emr,emr,aws.emr.list_clusters,list_clusters,{{ response.Clusters }},,0,yes,,,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::EMR::Cluster,AWS::EC2::SecurityGroup,c7n,declared-no-path,,aws.emr.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,eni,ec2,aws.ec2.describe_network_interfaces,describe_network_interfaces,{{ response.NetworkInterfaces }},,0,yes,Groups[].GroupId,list_dict,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::EC2::NetworkInterface,AWS::EC2::SecurityGroup,c7n,high,doc,aws.eni.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,eni,ec2,aws.ec2.describe_network_interfaces,describe_network_interfaces,{{ response.NetworkInterfaces }},,0,yes,Groups[].GroupName,list_dict,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::EC2::NetworkInterface,AWS::EC2::SecurityGroup,doc,medium,,ec2.DescribeNetworkInterfaces: 'security group',sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,eni,ec2,aws.ec2.describe_network_interfaces,describe_network_interfaces,{{ response.NetworkInterfaces }},,0,yes,SecurityGroups[].GroupId,list_dict,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::EC2::NetworkInterface,AWS::EC2::SecurityGroup,asff,medium,,securityhub.GetFindings: 'security group',sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,eni,ec2,aws.ec2.describe_network_interfaces,describe_network_interfaces,{{ response.NetworkInterfaces }},,0,yes,SecurityGroups[].GroupName,list_dict,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::EC2::NetworkInterface,AWS::EC2::SecurityGroup,asff,medium,,securityhub.GetFindings: 'security group',sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,firehose,firehose,aws.firehose.list_delivery_streams,,,,,no,definitions.VpcConfigurationSecurityGroupIds.items,dotted,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::KinesisFirehose::DeliveryStream,AWS::EC2::SecurityGroup,cfn,high,,AWS::KinesisFirehose::DeliveryStream/definitions/VpcConfiguration/properties/SecurityGroupIds/items,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,glue-connection,glue,aws.glue.get_connections,get_connections,{{ response.ConnectionList }},,0,yes,PhysicalConnectionRequirements.SecurityGroupIdList[],list_scalar,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::Glue::Connection,AWS::EC2::SecurityGroup,c7n,high,,aws.glue-connection.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,kafka,kafka,aws.kafka.list_clusters_v2,list_clusters_v2,{{ response.ClusterInfoList }},,0,yes,BrokerNodeGroupInfo.SecurityGroups[],list_scalar,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::MSK::Cluster,AWS::EC2::SecurityGroup,c7n,high,,aws.kafka.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,lambda,lambda,aws.lambda.list_functions,list_functions,{{ response.Functions }},,0,yes,VpcConfig.SecurityGroupIds[],list_scalar,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::Lambda::Function,AWS::EC2::SecurityGroup,c7n,high,,aws.lambda.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,launch-config,autoscaling,aws.autoscaling.describe_launch_configurations,describe_launch_configurations,{{ response.LaunchConfigurations }},,0,yes,SecurityGroups.items.anyOf[0],dotted,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::AutoScaling::LaunchConfiguration,AWS::EC2::SecurityGroup,cfn,high,,AWS::AutoScaling::LaunchConfiguration/properties/SecurityGroups/items/anyOf[0],sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,launch-config,autoscaling,aws.autoscaling.describe_launch_configurations,describe_launch_configurations,{{ response.LaunchConfigurations }},,0,yes,SecurityGroups.items.anyOf[1],dotted,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::AutoScaling::LaunchConfiguration,AWS::EC2::SecurityGroup,cfn,high,,AWS::AutoScaling::LaunchConfiguration/properties/SecurityGroups/items/anyOf[1],sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,message-broker,mq,aws.mq.list_brokers,list_brokers,{{ response.BrokerSummaries }},,0,yes,SecurityGroups[],list_scalar,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::AmazonMQ::Broker,AWS::EC2::SecurityGroup,c7n,high,,aws.message-broker.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,rds,rds,aws.rds.describe_db_instances,describe_db_instances,{{ response.DBInstances }},,0,yes,VpcSecurityGroups[].VpcSecurityGroupId,list_dict,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::RDS::DBInstance,AWS::EC2::SecurityGroup,c7n,high,"asff,doc",aws.rds.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,rds-cluster,rds,aws.rds.describe_db_clusters,describe_db_clusters,{{ response.DBClusters }},,0,yes,VpcSecurityGroups[].VpcSecurityGroupId,list_dict,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::RDS::DBCluster,AWS::EC2::SecurityGroup,c7n,high,"asff,doc",aws.rds-cluster.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,rds-proxy,rds,aws.rds.describe_db_proxies,describe_db_proxies,{{ response.DBProxies }},,0,yes,VpcSecurityGroupIds[],list_scalar,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::RDS::DBProxy,AWS::EC2::SecurityGroup,c7n,high,,aws.rds-proxy.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,redshift,redshift,aws.redshift.describe_clusters,describe_clusters,{{ response.Clusters }},,0,yes,ClusterSecurityGroups.items.anyOf[0],dotted,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::Redshift::Cluster,AWS::EC2::SecurityGroup,cfn,high,,AWS::Redshift::Cluster/properties/ClusterSecurityGroups/items/anyOf[0],sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,redshift,redshift,aws.redshift.describe_clusters,describe_clusters,{{ response.Clusters }},,0,yes,VpcSecurityGroups[].VpcSecurityGroupId,list_dict,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::Redshift::Cluster,AWS::EC2::SecurityGroup,c7n,high,"asff,doc",aws.redshift.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,sagemaker-notebook,sagemaker,aws.sagemaker.list_notebook_instances,list_notebook_instances,{{ response.NotebookInstances }},,0,yes,SecurityGroups[],list_scalar,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::SageMaker::NotebookInstance,AWS::EC2::SecurityGroup,c7n,high,,aws.sagemaker-notebook.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,vpc,ec2,aws.ec2.describe_vpcs,describe_vpcs,{{ response.Vpcs }},,0,yes,[SecurityGroups][].GroupId,list_dict,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::EC2::VPC,AWS::EC2::SecurityGroup,c7n,high,,aws.vpc.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,vpc-endpoint,ec2,aws.ec2.describe_vpc_endpoints,describe_vpc_endpoints,{{ response.VpcEndpoints }},,0,yes,Groups[].GroupId,list_dict,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::EC2::VPCEndpoint,AWS::EC2::SecurityGroup,c7n,high,doc,aws.vpc-endpoint.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,vpc-endpoint,ec2,aws.ec2.describe_vpc_endpoints,describe_vpc_endpoints,{{ response.VpcEndpoints }},,0,yes,Groups[].GroupName,list_dict,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::EC2::VPCEndpoint,AWS::EC2::SecurityGroup,doc,medium,,ec2.DescribeVpcEndpoints: 'security group',sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,vpc-endpoint,ec2,aws.ec2.describe_vpc_endpoints,describe_vpc_endpoints,{{ response.VpcEndpoints }},,0,yes,SecurityGroupIds.items.anyOf[0],dotted,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::EC2::VPCEndpoint,AWS::EC2::SecurityGroup,cfn,high,,AWS::EC2::VPCEndpoint/properties/SecurityGroupIds/items/anyOf[0],sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,vpc-endpoint,ec2,aws.ec2.describe_vpc_endpoints,describe_vpc_endpoints,{{ response.VpcEndpoints }},,0,yes,SecurityGroupIds.items.anyOf[1],dotted,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::EC2::VPCEndpoint,AWS::EC2::SecurityGroup,cfn,high,,AWS::EC2::VPCEndpoint/properties/SecurityGroupIds/items/anyOf[1],sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,workspaces-directory,workspaces,aws.workspaces.describe_workspace_directories,describe_workspace_directories,{{ response.Directories }},,0,yes,,,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,,AWS::EC2::SecurityGroup,c7n,declared-no-path,,aws.workspaces-directory.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O4_image,overlay,created-from,ami,ec2,aws.ec2.describe_images,describe_images,{{ response.Images }},,0,yes,BlockDeviceMappings[].Ebs.SnapshotId,list_dict,ebs-snapshot,ec2,aws.ec2.describe_snapshots,describe_snapshots,{{ response.Snapshots }},0,SnapshotId,yes,,,doc,medium,,ec2.DescribeImages: 'snapshot',snap-,ec2,snapshot,exists in ebs-snapshot,pending,,,,,,,,
O4_image,overlay,created-from,ebs,ec2,aws.ec2.describe_volumes,describe_volumes,{{ response.Volumes }},,0,yes,SnapshotId,scalar,ebs-snapshot,ec2,aws.ec2.describe_snapshots,describe_snapshots,{{ response.Snapshots }},0,SnapshotId,yes,AWS::EC2::Volume,,hand,high,,hand-authored from API response shape,snap-,ec2,snapshot,exists in ebs-snapshot,pending,,,,,,,,
O4_image,overlay,launched-from,ec2,ec2,aws.ec2.describe_instances,describe_instances,{{ response.Reservations[].Instances }},,0,yes,ImageId,scalar,ami,ec2,aws.ec2.describe_images,describe_images,{{ response.Images }},0,ImageId,yes,AWS::EC2::Instance,,hand,high,"asff,doc",hand-authored from API response shape,ami-,ec2,image,exists in ami,pending,,,,,,,,
O4_image,overlay,launched-from,ec2-spot-fleet-request,ec2,aws.ec2.describe_spot_fleet_requests,,,,,no,SpotFleetRequestConfig.LaunchSpecifications[].ImageId,list_dict,ami,ec2,aws.ec2.describe_images,describe_images,{{ response.Images }},0,ImageId,yes,AWS::EC2::SpotFleet,,doc,medium,,ec2.DescribeSpotFleetRequests: 'AMI',ami-,ec2,image,exists in ami,pending,,,,,,,,
O4_image,overlay,created-from,ec2-spot-fleet-request,ec2,aws.ec2.describe_spot_fleet_requests,,,,,no,SpotFleetRequestConfig.LaunchSpecifications[].BlockDeviceMappings[].Ebs.SnapshotId,list_nested,ebs-snapshot,ec2,aws.ec2.describe_snapshots,describe_snapshots,{{ response.Snapshots }},0,SnapshotId,yes,AWS::EC2::SpotFleet,,doc,medium,,ec2.DescribeSpotFleetRequests: 'snapshot',snap-,ec2,snapshot,exists in ebs-snapshot,pending,,,,,,,,
O4_image,overlay,created-from,fsx,fsx,aws.fsx.describe_file_systems,describe_file_systems,{{ response.FileSystems }},,0,yes,AdministrativeActions[].TargetSnapshotValues.SnapshotId,list_dict,ebs-snapshot,ec2,aws.ec2.describe_snapshots,describe_snapshots,{{ response.Snapshots }},0,SnapshotId,yes,AWS::FSx::FileSystem,,doc,medium,,fsx.DescribeFileSystems: 'snapshot',snap-,ec2,snapshot,exists in ebs-snapshot,pending,,,,,,,,
O4_image,overlay,created-from,fsx-backup,fsx,aws.fsx.describe_backups,describe_backups,{{ response.Backups }},,0,yes,FileSystem.AdministrativeActions[].TargetSnapshotValues.SnapshotId,list_dict,ebs-snapshot,ec2,aws.ec2.describe_snapshots,describe_snapshots,{{ response.Snapshots }},0,SnapshotId,yes,,,doc,medium,,fsx.DescribeBackups: 'snapshot',snap-,ec2,snapshot,exists in ebs-snapshot,pending,,,,,,,,
O4_image,overlay,created-from,fsx-backup,fsx,aws.fsx.describe_backups,describe_backups,{{ response.Backups }},,0,yes,Volume.AdministrativeActions[].TargetSnapshotValues.SnapshotId,list_dict,ebs-snapshot,ec2,aws.ec2.describe_snapshots,describe_snapshots,{{ response.Snapshots }},0,SnapshotId,yes,,,doc,medium,,fsx.DescribeBackups: 'snapshot',snap-,ec2,snapshot,exists in ebs-snapshot,pending,,,,,,,,
O4_image,overlay,launched-from,launch-config,autoscaling,aws.autoscaling.describe_launch_configurations,describe_launch_configurations,{{ response.LaunchConfigurations }},,0,yes,ImageId,scalar,ami,ec2,aws.ec2.describe_images,describe_images,{{ response.Images }},0,ImageId,yes,AWS::AutoScaling::LaunchConfiguration,,asff,high,doc,securityhub.GetFindings: 'Amazon Machine Image',ami-,ec2,image,exists in ami,pending,,,,,,,,
O4_image,overlay,created-from,launch-config,autoscaling,aws.autoscaling.describe_launch_configurations,describe_launch_configurations,{{ response.LaunchConfigurations }},,0,yes,BlockDeviceMappings[].Ebs.SnapshotId,list_dict,ebs-snapshot,ec2,aws.ec2.describe_snapshots,describe_snapshots,{{ response.Snapshots }},0,SnapshotId,yes,AWS::AutoScaling::LaunchConfiguration,,asff,high,doc,securityhub.GetFindings: 'volume to use',snap-,ec2,snapshot,exists in ebs-snapshot,pending,,,,,,,,
O4_image,overlay,launched-from,workspaces-image,workspaces,aws.workspaces.describe_workspace_images,,,,,no,ImageId,scalar,ami,ec2,aws.ec2.describe_images,describe_images,{{ response.Images }},0,ImageId,yes,,,doc,medium,,workspaces.DescribeWorkspaceImages: 'image',ami-,ec2,image,exists in ami,pending,,,,,,,,
O5_reference,overlay,references,asg,autoscaling,aws.autoscaling.describe_auto_scaling_groups,describe_auto_scaling_groups,{{ response.AutoScalingGroups }},,0,yes,Instances[].InstanceId,list_dict,ec2,ec2,aws.ec2.describe_instances,describe_instances,{{ response.Reservations[].Instances }},0,InstanceId,yes,AWS::AutoScaling::AutoScalingGroup,AWS::EC2::Instance,doc,medium,,autoscaling.DescribeAutoScalingGroups: 'instance',i-,ec2,instance,exists in ec2,pending,,,,,,,,
O5_reference,overlay,references,dynamodb-table,dynamodb,aws.dynamodb.list_tables,list_tables,{{ response.TableNames }},,0,yes,definitions.SSESpecificationKMSMasterKeyId.anyOf[2],dotted,kms,kms,aws.kms.list_aliases,list_aliases,{{ response.Aliases }},0,AliasArn,yes,AWS::DynamoDB::Table,AWS::KMS::Alias,cfn,high,,AWS::DynamoDB::Table/definitions/SSESpecification/properties/KMSMasterKeyId/anyOf[2],,kms,alias,exists in kms,pending,,,,,,,,
O5_reference,overlay,references,ec2,ec2,aws.ec2.describe_instances,describe_instances,{{ response.Reservations[].Instances }},,0,yes,Placement.GroupId,dotted,placement-group,,,,,,,no,AWS::EC2::Instance,,doc,medium,,ec2.DescribeInstances: 'placement group that the instance is in',,,,exists in placement-group,pending,,,,,,,,
O5_reference,overlay,references,ec2,ec2,aws.ec2.describe_instances,describe_instances,{{ response.Reservations[].Instances }},,0,yes,Placement.GroupName,dotted,placement-group,,,,,,,no,AWS::EC2::Instance,,doc,medium,,ec2.DescribeInstances: 'placement group that the instance is in',,,,exists in placement-group,pending,,,,,,,,
O5_reference,overlay,references,ec2-spot-fleet-request,ec2,aws.ec2.describe_spot_fleet_requests,,,,,no,SpotFleetRequestConfig.LaunchSpecifications[].Placement.GroupName,list_dict,placement-group,,,,,,,no,AWS::EC2::SpotFleet,,doc,medium,,ec2.DescribeSpotFleetRequests: 'placement group',,,,exists in placement-group,pending,,,,,,,,
